plant_ID	treat	date_flow	CW	CH	CA	SL	pl_height	nb_tot_fl	nb_fr	fruit_set	FM	fitness	sample_day	sc_sample_N	sc_sample_D	nb_open_fl_N	nb_open_fl_D	beta_myrcene_D	amyl_acetate_D	heptanal_D	hexyl_acetate_D	6_methyl_5_hepten_2_one_D	1_hexanol_D	heptyl_acetate_D	2_ethylhexylacetate_D	cyclosativene_D	benzaldehyde_D	unknown_1_D	nonyl_acetate_D	alpha_santalene_D	trans_alpha_bergamotene_D	phenylacetaldehyde_D	decyl_acetate_D	alpha_terpineol_D	Z_5_dodecenal_D	benzyl_acetate_D	ZE_alpha_farnesene_D	trans_geraniol_D	decanol_D	3_4_dimethoxytoluene_D	decen_1_ol_D	2_phenylethylacetate_D	benzyl_alcohol_D	dodecyl_acetate_D	2_phenylethanol_D	Z_5_dodecenyl_acetate_D	phenylpropyl_acetate_D	methyleugenol_D	benzenepropanol_D	p_cresol_D	Z_methylisoeugenol_D	tetradecyl_acetate_D	hexadecanal_D	2_aminobenzaldehyde_D	eugenol_D	1_tetradecanol_D	E_methylisoeugenol_D	tetradecen_1_ol_D	elemicin_D	asarone_D	hexadecyl_acetate_D	E_isoeugenol_D	Z_11_hexadecenyl_acetate_D	1_hexadecanol_D	isoelemicin_D	methylvanillin_D	hexadecen_1_ol_D	indole_D	unknown_2_D	3_4_5_trimethoxybenzaldehyde_D	vanillin_D	sem_inflo_D	sem_per_fl_D	beta_myrcene_N	amyl_acetate_N	heptanal_N	hexyl_acetate_N	6_methyl_5_hepten_2_one_N	1_hexanol_N	heptyl_acetate_N	2_ethylhexylacetate_N	cyclosativene_N	benzaldehyde_N	unknown_1_N	nonyl_acetate_N	alpha_santalene_N	trans_alpha_bergamotene_N	phenylacetaldehyde_N	decyl_acetate_N	alpha_terpineol_N	Z_5_dodecenal_N	benzyl_acetate_N	ZE_alpha_farnesene_N	trans_geraniol_N	decanol_N	3_4_dimethoxytoluene_N	decen_1_ol_N	2_phenylethylacetate_N	benzyl_alcohol_N	dodecyl_acetate_N	2_phenylethanol_N	Z_5_dodecenyl_acetate_N	phenylpropyl_acetate_N	methyleugenol_N	benzenepropanol_N	p_cresol_N	Z_methylisoeugenol_N	tetradecyl_acetate_N	hexadecanal_N	2_aminobenzaldehyde_N	eugenol_N	1_tetradecanol_N	E_methylisoeugenol_N	tetradecen_1_ol_N	elemicin_N	asarone_N	hexadecyl_acetate_N	E_isoeugenol_N	Z_11_hexadecenyl_acetate_N	1_hexadecanol_N	isoelemicin_N	methylvanillin_N	hexadecen_1_ol_N	indole_N	unknown_2_N	3_4_5_trimethoxybenzaldehyde_N	vanillin_N	sem_inflo_N	sem_per_fl_N
88	HP	162	12.54	7.59	95.1786	11.24	333	35	35	1	12.33	431.55	D2	S159	S108	29	31	0	0	0.046077163	0	0	0	0	0	0	0	0	0	0	0	0.138519016	0	0	0	0	0	0	0.005237888	0	0	0.007645164	0	0	0.246986465	0.032228496	0	0	0	0.005474482	0	0	0.009992079	0	0	0.096834485	0	0	0.006505654	0.001743222	0	0	0	0.023842348	0	0	0.007198219	0.003657168	0	0.005923264	0	0.637865113	0.020576294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978942323	0	0	0	0	0	0	0	0	0	0.006251411	0	0	0.344334919	0	0	0	0	0.004461359	0	0	0	0.010570455	0	0.008532323	0	0	0.004147166	0	0	0	0	0	0	0	0	0.06199021	0.026391341	0.022479753	0.009292228	1.477393488	0.050944603
89	C	165	12.7	8.3	105.41	13.93	186	16	13	0.8125	5.12	66.56	D4	S389	S337	14	13	0	0	0	0.023328236	0	0	0	0	0	0	0	0	0	0	0.004019473	0	0	0	0	0	0	0	0	0	0.077219227	0	0	0.121578579	0.00487544	0	0	0	0	0	0.013892844	0	0	0	0.03648223	0	0	0	0	0.005682104	0	0	0.014330613	0	0	0	0	0.005102063	0	0	0.306510809	0.023577755	0	0	0	0.028794405	0	0	0.002489597	0	0	0	0	0	0	0	0.036540406	0	0	0	0	0	0	0	0	0	0.025670683	0	0	0.053072805	0	0	0	0	0.004052608	0	0	0	0.004067345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154687849	0.011049132
90	HP	164	12.57	7.39	92.8923	11.04	348	40	40	1	11.24	449.6	D4	S387	S335	32	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004476792	0	0	0	0	0	0	0	0	0	0	0	0	0.051989226	0	0	0	0	0	0	0	0	0	0	0.018460176	0	0	0	0	0	0	0	0.023927182	0	0	0	0	0	0	0	0.098853376	0.002995557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.723931582	0	0	0	0	0	0	0	0	0	0	0	0	0.203506084	0	0	0.029804348	0	0	0	0	0	0.122838205	0.091636812	0.006265433	0	0	0	0	0	0	0	0	0	0	0	0.077042367	0.04332069	0.0136018	0	1.311947321	0.040998354
91	C	166	12.26	7.64	93.6664	16.02	290	35	35	1	10.05333333	351.8666667	D7	S710	S660	15	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004880319	0	0	0	0	0.004932879	0	0	0.000891568	0	0	0	0	0.119993072	0	0	0	0	0	0	0	0	0.001291574	0	0.013481188	0	0	0	0	0	0	0	0.022428098	0	0	0.021554325	0	0	0	0	0.189453023	0.009472651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093646194	0	0	0	0	0	0	0	0	0	0.004778753	0	0	0.191212551	0	0	0	0	0	0	0	0	0.008394197	0	0	0	0	0	0	0	0	0	0.008749958	0	0.004168461	0	0.011925065	0.015986333	0.00965853	0	0.348520042	0.023234669
92	HP	163	10.89	8.11	88.3179	13.87	318	32	32	1	7.75	248	D4	S386	S334	21	20	0	0	0	0	0	0	0	0	0	0	0.007327665	0	0	0	0.012126936	0	0	0	0	0	0	0.006236445	0	0	0	0.001669952	0	0.154895578	0	0	0.009396036	0	0	0	0	0	0	0	0.011888211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203540823	0.010177041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.328078693	0	0	0	0	0	0	0	0	0	0	0.003649119	0	0.167665401	0	0	0.026922212	0	0.006241026	0	0	0	0.033476976	0	0.033023306	0	0	0.003769239	0	0	0	0	0	0	0	0	0.044250061	0.011596376	0	0	0.658672409	0.031365353
95	C	162	12.84	8.37	107.4708	15.02	286	23	23	1	9.933333333	228.4666667	D1	S63	S12	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003388845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003388845	0.000154038	0	0.004665766	0	0.007336424	0	0	0.006271872	0	0	0	0	0	0	0	0.479255872	0	0	0	0.004898218	0	0	0	0	0	0.31782179	0.003610887	0	0.191844596	0	0	0	0	0	0	0	0	0.003710718	0	0	0.004643846	0	0.001908909	0	0	0	0	0	0.005879338	0.004530363	0	0.059934566	0.004736053	0	0	1.101049218	0.050047692
96	HP	160	11.41	8.91	101.6631	11.85	288	19	18	0.947368421	12.52333333	225.42	D1	S62	S11	18	18	0	0	0	0.007371161	0	0	0.0038123	0.005580333	0	0.02411961	0.008095847	0	0	0	0.0481683	0	0	0	0	0	0	0.011024203	0	0	0.217119297	0.006179655	0	0.102409217	0	0	0	0	0	0	0.007371342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441251265	0.024513959	0	0	0	0.007343598	0	0	0	0	0	0	0	0	0	0	0.04415937	0	0	0	0	0	0	0	0	0	0.06690029	0	0	0.045172217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163575475	0.009087526
97	C	162	10.61	6.81	72.2541	10.86	140	12	9	0.75	8.776666667	78.99	D2	S158	S107	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013874641	0	0	0	0	0	0	0.005092248	0	0	0	0	0	0.124340994	0	0	0	0	0	0	0	0	0	0	0.007069765	0	0	0	0	0	0	0	0.010434136	0	0	0	0	0	0	0	0.160811784	0.014619253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11399053	0	0	0	0	0	0	0	0	0	0	0	0	0.07912867	0	0	0	0	0	0	0	0	0.019773591	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009378413	0.013443203	0	0	0.235714407	0.021428582
98	HP	163	10.67	8.64	92.1888	12.31	331	37	37	1	9.673333333	357.9133333	D4	S375	S323	25	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004110624	0	0	0	0	0	0	0	0	0	0	0	0	0.052609871	0	0	0	0	0.002523194	0	0	0	0	0	0.014763019	0	0	0	0	0	0	0	0.008459174	0	0	0	0	0	0	0	0.082465882	0.003171765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297851089	0	0	0	0	0	0	0	0	0	0	0.004370552	0	0.132404167	0	0	0.018444076	0	0	0	0	0	0.04200338	0.062710346	0	0	0	0.027178451	0	0	0	0	0	0	0	0	0.018095886	0.010983595	0	0	0.614041542	0.024561662
99	C	160	10.58	9.69	102.5202	13.28	252	19	5	0.263157895	11.09666667	55.48333333	D1	S61	S10	14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060350359	0	0.000955229	0	0	0	0	0.007369184	0	0	0.003463123	0.003832116	0	0.059396421	0	0	0	0	0.002766722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138133154	0.009208877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023671358	0	0	0	0	0	0	0	0	0	0	0	0	0.021024023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044695381	0.003192527
100	HP	160	13.51	7.69	103.8919	11.41	230	35	35	1	11.11	388.85	D1	S60	S9	24	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045951794	0	0	0	0	0	0	0.008282063	0	0	0.005311091	0.005595133	0	0.304354743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012829804	0	0	0	0	0	0	0	0.382324628	0.015292985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30672529	0	0	0	0	0	0	0	0	0	0.002576234	0	0	0.124861205	0	0	0.005453366	0	0	0	0	0	0.00442522	0	0	0	0	0	0	0	0	0	0	0	0.002000985	0	0.007906089	0.015098278	0.004810723	0	0.47385739	0.019744058
101	C	160	11.91	8.63	102.7833	12.72	185	26	9	0.346153846	6.18	55.62	D1	S84	S33	23	23	0.018440642	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038609815	0	0	0	0	0	0	0.005641114	0.005796851	0	0.002584957	0	0	0.147619365	0	0	0	0	0.00563215	0	0	0	0	0	0.017127683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241452577	0.010497938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171537843	0	0	0	0	0	0	0	0	0	0	0.003369646	0	0.093664146	0	0	0	0	0	0	0	0	0.002569668	0	0	0	0	0.002823126	0	0	0	0	0	0	0	0	0.002714189	0.00488604	0.004404067	0	0.285968725	0.012433423
103	C	166	14.73	9.06	133.4538	15.72	202	23	23	1	9.4	216.2	D4	S408	S356	17	20	0	0	0	0.06345729	0	0	0.021133502	0	0	0.023130469	0	0	0	0	0.214339553	0	0	0.013778491	0.020734931	0.050429983	0	0.030024098	0.003857873	0.007023223	0.531859667	0.006956462	0	0.171194254	0.108481783	0	0	0	0	0.053204812	0.037275391	0.010350125	0.013248173	0	0.081401028	0.043864333	0.008870681	0.007239895	0.027711258	0.027856537	0	0.007967834	0.019171895	0.013834642	0.015544648	0.004662834	0.048238072	0.034871187	0.006121278	0	1.727836202	0.08639181	0	0	0	0.040758907	0	0	0.01552805	0	0	0	0	0	0	0	1.349519572	0	0	0.005332009	0.012082644	0	0	0.015792925	0	0.002421583	0.537069148	0.010207464	0	0.340310425	0.023543581	0	0	0	0	0	0	0.004133774	0.052790042	0.050780156	0.025482481	0.019592804	0	0	0	0.004644559	0.080160384	0	0	0.017426437	0	0	0.271330519	0.007780946	0	0.008600723	2.895289133	0.170311125
104	HP	164	12.85	7.54	96.889	14.26	220	18	16	0.888888889	11.63666667	186.1866667	D4	S406	S354	14	13	0	0	0	0	0	0.042797313	0	0	0	0	0.007118454	0	0	0	0.228026932	0	0	0	0	0	0	0.005847116	0.00739067	0	0	0.00358462	0	0.212406842	0.0103118	0	0	0	0.003169369	0	0	0.007675079	0	0	0.051731556	0	0.006628659	0	0	0.006688227	0	0	0.050185994	0	0.030891643	0.027079342	0	0.002683239	0	0	0.704216855	0.054170527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004608662	0	0	0	0	0	0	0	0	0	0	0	0	0.159496619	0	0	0	0	0	0	0	0	0.008293598	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005435341	0.016023092	0	0	0.193857312	0.013846951
105	C	165	11.62	7.48	86.9176	12.62	217	16	10	0.625	6.223333333	62.23333333	D4	S407	S355	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044273966	0	0	0	0	0	0	0	0	0	0	0	0	0.096646227	0	0	0	0	0	0	0	0	0	0	0.031404927	0	0	0	0	0	0	0	0.025465046	0	0	0.006828904	0	0	0	0	0.20461907	0.008525795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166429229	0	0	0	0	0	0	0	0	0	0	0	0	0.121015045	0	0	0	0	0	0	0	0	0	0	0.007304722	0	0	0	0	0	0	0	0	0	0	0.003145355	0	0	0	0	0.297894351	0.012412265
106	HP	166	12	8.15	97.8	17.58	175	13	10	0.769230769	8.686666667	86.86666667	D4	S405	S353	11	12	0	0	0	0.00578108	0	0	0	0	0	0	0	0	0	0	0.017445401	0	0	0	0	0	0	0	0	0	0	0	0	0.083710264	0.003584797	0	0	0	0	0	0	0	0	0	0.011060744	0	0	0	0	0	0	0	0	0	0	0	0	0.017042292	0	0	0.138624578	0.011552048	0	0	0	0.005780618	0	0	0	0	0	0	0	0	0	0	0.316361525	0	0	0	0	0	0	0	0	0	0.004075139	0	0	0.231292576	0	0	0	0	0.004446014	0	0	0	0.005660363	0	0.010301255	0	0	0	0	0	0	0	0	0	0	0	0.029562479	0.011476811	0.01813942	0	0.6370962	0.057917836
107	C	160	8.4	5.78	48.552	11.31	192	28	19	0.678571429	5.146666667	97.78666667	D1	S86	S35	25	25	0.019675506	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015399171	0	0	0	0	0	0	0.008992335	0	0	0	0.003617012	0	0.061183234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108867258	0.00435469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013851106	0	0	0	0	0	0	0	0	0	0	0	0	0.020121275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033972381	0.001358895
108	HP	162	11.13	9.16	101.9508	12.8	212	25	25	1	7.34	183.5	D2	S183	S132	25	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030941475	0	0	0	0	0	0	0	0	0	0	0	0	0.034201554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065143029	0.002505501	0	0	0.049729516	0	0	0	0	0	0	0	0	0	0	0	0.278942567	0	0	0	0	0	0	0	0	0	0	0	0	0.081296671	0	0	0	0	0	0	0	0	0.00884968	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015532656	0.007951205	0	0	0.442302295	0.017692092
109	C	160	11.03	7.48	82.5044	11.49	280	29	22	0.75862069	8.07	177.54	D1	S83	S32	32	32	0.0235	0	0.054409543	0.058621682	0	0	0.032557964	0.007106455	0	0	0	0.005066306	0	0	0.046201064	0	0	0	0.002668554	0	0	0.00932632	0.004315261	0	0.611021809	0.006291515	0.012666088	0.178887761	0.009242535	0	0	0	0	0	0.106125879	0	0	0	0.108403432	0	0	0.008398544	0.004746779	0.008621834	0	0.007575348	0.038872848	0.002964632	0	0.014205412	0.010069661	0.005594472	0	0	1.377461698	0.043045678	0	0	0	0.027818844	0	0	0.019692492	0.003619085	0	0	0	0.000869482	0	0	0.693432935	0	0	0	0.004454235	0	0	0	0	0	0.452968973	0.004345707	0	0.242530836	0	0.000278837	0	0	0.005737118	0	0.005493786	0	0.04348379	0.033155672	0	0.0097941	0	0.006952777	0	0	0.020327054	0	0	0.019564087	0.003474104	0	0.159919078	0.003859806	0	0	1.761772798	0.0550554
110	HP	163	9.4	7.58	71.252	10.27	180	19	19	1	7.28	138.32	D1	S82	S31	16	16	0	0	0	0.012062206	0	0	0.007042657	0.004487937	0	0	0	0	0	0	0.019950535	0	0	0	0	0	0	0	0	0	0.200701379	0.00307675	0	0.026929974	0	0	0	0	0	0	0	0	0	0	0.009947821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284199259	0.017762454	0	0	0	0.011336296	0	0	0.004567359	0.003157767	0	0	0	0	0	0	0.333071034	0	0	0	0.002860913	0	0	0	0	0	0.527176666	0	0	0.107207721	0	0	0.003273951	0	0	0	0	0	0.005924649	0	0	0	0	0.006596881	0	0	0	0	0	0	0	0	0.022002526	0.006120183	0	0	1.033295946	0.064580997
113	C	165	12.71	7.19	91.3849	14.45	190	24	24	1	6.536666667	156.88	D5	S511	S459	22	20	0	0	0.02819995	0.032869145	0	0	0.008449011	0	0	0	0.016464113	0	0	0	0.093150436	0	0.001791313	0	0.002142472	0	0.005521778	0	0	0.005366663	0.275100907	0.010997633	0	0.320834286	0	0	0	0	0.003786684	0	0.03882085	0.029843122	0	0	0.168567353	0	0.022973104	0.001713725	0	0	0	0	0.101855139	0	0	0.01941416	0.006397114	0.003094222	0.023574225	0	1.220927405	0.06104637	0	0	0	0.01328474	0	0	0	0	0	0	0	0	0	0	0.500022064	0	0	0	0	0	0	0	0	0	0.152217339	0.004977149	0	0.27346644	0	0	0.004228879	0	0	0	0	0	0.040712795	0	0.013233956	0	0	0.005671496	0.001619247	0	0	0	0	0.004089333	0.007245451	0	0.085733606	0.0347428	0.023377708	0.003393577	1.16801658	0.053091663
114	HP	164	13.7	8.52	116.724	14.24	262	17	17	1	12.22666667	207.8533333	D5	S483	S431	13	10	0	0	0	0	0	0.030619354	0	0	0	0	0	0	0	0	0.008404698	0	0	0	0	0	0	0.006602461	0.001730612	0.003680622	0	0	0	0.088926972	0.018652244	0	0	0	0.004649009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010906098	0	0	0	0	0	0.17417207	0.017417207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045285273	0	0	0	0	0	0	0	0	0	0	0	0	0.043180244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088465517	0.00680504
115	C	165	9.75	6.17	60.1575	12.11	198	23	19	0.826086957	7.436666667	141.2966667	D5	S482	S430	16	14	0	0	0	0.004698138	0	0	0	0	0	0	0	0	0	0	0.005434297	0	0	0	0	0	0	0.005432792	0.003959245	0	0	0	0	0.128921792	0	0	0	0	0.006491999	0	0	0	0	0	0.014285709	0	0	0.005983263	0	0	0	0	0.009584975	0	0	0	0	0	0.003750916	0	0.188543126	0.013467366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101557888	0	0	0	0	0	0	0	0	0	0	0	0	0.080722078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182279966	0.011392498
116	HP	158	13.66	9.85	134.551	12.82	230	31	31	1	10.25333333	317.8533333	D1	S79	S28	34	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040791305	0	0	0	0	0	0	0	0	0	0	0.006129169	0	0.076422484	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002310627	0	0	0	0	0	0	0	0	0	0	0	0	0.125653585	0.003926675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406622579	0	0	0	0	0	0	0	0	0	0.003178372	0	0	0.16462113	0	0	0.011495535	0	0	0	0	0	0.01239273	0.019616417	0	0	0	0.005463193	0	0	0	0	0	0	0	0	0.010414717	0.013563227	0.003421899	0	0.650789799	0.019140876
118	HP	162	11.37	7.19	81.7503	12.56	190	21	18	0.857142857	10.66	191.88	D1	S80	S29	19	16	0	0	0.032997304	0	0	0	0	0	0	0	0	0	0	0	0.023221816	0	0	0	0	0	0	0.006208616	0	0	0.002453311	0	0	0.164217801	0	0	0	0	0.00626499	0	0	0	0	0	0.017854105	0	0	0	0	0	0	0	0	0	0	0	0.002715637	0	0	0	0.25593358	0.015995849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422482882	0	0	0	0	0	0	0	0	0	0.00303172	0.004012914	0	0.208147268	0	0	0.005278964	0	0.003520593	0	0	0	0.034465407	0	0	0	0	0.003541093	0	0	0	0	0	0	0.005425692	0	0.026032097	0.018655071	0.013539999	0.007274227	0.755407927	0.039758312
119	C	163	12.05	7.29	87.8445	10.41	255	30	29	0.966666667	12.15333333	352.4466667	D5	S474	S422	27	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113272218	0	0	0	0	0	0	0	0	0	0	0.007753409	0	0.11815102	0	0	0	0	0	0	0	0	0	0	0.014979552	0	0.002573115	0	0.002166241	0	0	0	0	0	0	0	0.005777329	0	0	0	0.264672884	0.010179726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35682092	0	0	0	0	0	0	0	0	0	0	0	0	0.117790223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09817911	0	0	0	0.572790253	0.021214454
120	HP	163	13.17	9.39	123.6663	14.19	245	22	22	1	8.956666667	197.0466667	D5	S469	S417	14	13	0	0	0	0.030020202	0	0	0	0	0	0	0.009154547	0	0	0	0	0	0	0	0	0	0	0	0	0.02287097	0	0	0	0.066335517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128381236	0.00987548	0	0	0	0.010107682	0	0	0.002997336	0	0	0	0	0	0	0.003839552	0.081176491	0	0	0	0	0	0.0060024	0	0	0	0.02314131	0	0	0.11123999	0	0	0.017312664	0	0.005054485	0	0	0	0	0	0.011273243	0	0	0	0	0	0	0	0	0	0.020155866	0	0.019360351	0.027099	0.024427221	0	0.363187591	0.025941971
121	C	163	12.04	8.61	103.6644	11.84	180	21	19	0.904761905	8.226666667	156.3066667	D2	S181	S130	16	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034070036	0	0	0	0	0	0	0.008126971	0	0	0.003365774	0	0	0.266906466	0	0	0	0	0	0	0	0.006299416	0	0	0.039045969	0	0	0	0.001047293	0	0	0	0.027102491	0	0	0	0	0	0	0	0.385964416	0.020313917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085779642	0	0	0	0	0	0	0	0	0	0	0	0	0.046829382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132609024	0.008288064
122	HP	164	10.83	6.94	75.1602	13.64	279	51	51	1	7.183333333	366.35	D5	S470	S418	31	31	0	0	0.030242485	0	0	0.038618249	0	0	0	0	0.016140145	0	0	0	0.090056651	0	0	0	0	0.016828672	0	0.013547351	0	0.025782092	0	0.006565004	0	0.482739405	0.050886965	0	0	0	0	0	0	0.010474118	0	0	0.285110893	0	0.006451832	0	0	0	0	0	0.041312377	0	0	0.008115042	0.009178017	0.00890408	0	0	1.140953378	0.036804948	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002938943	0.120008702	0	0	0	0	0	0.003535825	0	0	0	0.00274486	0.00670239	0	0.160721151	0	0	0	0	0	0	0	0	0	0	0.00932824	0	0	0.002465496	0	0	0	0	0.011798556	0	0.002540541	0	0.008506641	0.008995094	0.009699399	0	0.349985838	0.011289866
123	C	164	12.63	8.16	103.0608	13.24	215	29	26	0.896551724	11.44666667	297.6133333	D5	S471	S419	26	22	0	0	0	0	0	0	0	0	0	0	0.008775494	0	0	0	0.133106235	0	0	0	0	0	0	0.006528059	0	0	0	0	0	0.20456608	0.007185975	0	0	0	0	0	0	0	0	0	0.057496118	0	0.004098214	0	0	0	0	0	0.022873595	0	0	0.006071028	0	0	0	0	0.450700798	0.0204864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207440797	0	0	0	0	0	0	0	0	0	0	0	0	0.040577527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248018324	0.009539166
125	C	162	12.65	8.14	102.971	14.9	260	35	35	1	13.51333333	472.9666667	D2	S179	S420	30	12	0	0	0	0	0	0	0	0	0	0	0.010238388	0	0	0	0.08181499	0	0	0	0	0	0	0.006082535	0	0.017002295	0	0	0	0.146820516	0	0	0	0	0	0	0	0	0	0	0.020089724	0	0	0	0	0	0	0	0.013557082	0	0	0	0	0	0	0	0.29560553	0.024633794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186187767	0	0	0	0	0	0	0	0	0	0	0	0	0.063659613	0	0	0	0	0	0	0	0	0.004785188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005218205	0	0	0	0.259850773	0.008661692
128	HP	163	11.74	7.83	91.9242	14.38	252	21	21	1	11.40333333	239.47	D5	S484	S432	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236593	0	0	0	0	0	0	0	0	0	0.004626758	0	0	0.126850031	0	0	0	0	0	0	0	0.02624758	0.005161225	0	0.055000047	0	0	0	0	0	0	0	0.009661987	0	0.010122104	0	0.006042083	0.006801059	0.005394176	0	0.27956635	0.021505104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505220409	0	0	0	0	0	0	0	0	0	0	0	0	0.178120655	0	0	0	0	0	0	0	0	0.049927775	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054357989	0.049693962	0	0	0.83732079	0.059808628
130	HP	161	13.66	9.98	136.3268	12.43	293	31	31	1	15.19333333	470.9933333	D2	S184	S133	24	25	0	0.014905693	0.02233987	0.04955075	0	0	0.018426429	0	0	0	0	0.003931254	0	0	0.124004487	0.004885132	0	0	0	0	0	0.006984164	0	0	0.477467902	0	0.009286815	0.247771526	0.015360958	0	0.025480415	0	0.005271168	0.008510303	0.035759673	0.010230934	0.004890423	0	0.075164924	0.014227188	0.005288169	0.024575933	0.024644309	0.011325067	0	0.011706807	0.039505486	0.039317491	0.012930949	0.027875188	0.077957836	0.006729457	0.048130654	0	1.504437354	0.060177494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04558863	0	0	0	0	0	0	0	0	0	0.027256493	0	0	0.030943235	0	0	0	0	0	0	0	0	0.007218584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111006942	0.004625289
131	C	163	11.56	7.45	86.122	13.67	300	30	29	0.966666667	15.59	452.11	D5	S488	S436	23	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018279164	0	0	0	0	0	0	0	0	0	0	0	0	0.113054097	0	0	0.02079726	0	0	0	0	0.024437323	0.011056107	0	0.040920281	0	0	0.020365365	0	0	0	0	0.016870669	0	0	0	0.007617691	0.032306701	0	0	0.305704658	0.013895666	0	0	0	0.003967956	0	0	0	0	0	0	0	0	0	0	0.238143703	0	0	0	0	0	0.004607077	0	0	0	0.012506285	0.007453115	0	0.19513918	0	0	0.06305848	0	0.002500968	0	0	0	0.017444684	0.04886167	0	0	0	0.035398845	0	0	0	0	0	0	0	0	0.01674204	0.041190042	0	0	0.687014045	0.029870176
