PlantID	Year	Region	Population	NrFruits	RelfRS	PlantHeight_cm	InflorescenceLength_cm	NrFlowers	Z3Hexen1Ol_ngPerL	Styrene_ngPerL	Heptanal_ngPerL	alphaPinene_ngPerL	Benzaldehyde_ngPerL	Sabinene_ngPerL	betaPinene_ngPerL	6Methyl5Hepten2One_ngPerL	Z3HexenylAcetate_ngPerL	HexylAcetate_ngPerL	Limonene_ngPerL	BenzylAlcohol_ngPerL	Phenylacetaldehyde_ngPerL	PhenylethylAlcohol_ngPerL	BenzylAcetate_ngPerL	1Phenyl12Propanedione_ngPerL	Phenylethylacetate_ngPerL	1Phenyl23Butanedione_ngPerL	Eugenol_ngPerL	MethylEugenol_ngPerL	GeranylAcetone_ngPerL	Benzylbenzoate_ngPerL	ColourCode	Z_PlantHeight	Z_InflorescenceLength	Z_NrFlowers	Z_Z3Hexen1Ol	Z_Styrene	Z_Heptanal	Z_alphaPinene	Z_Benzaldehyde	Z_Sabinene	Z_betaPinene	Z_6Methyl5Hepten2One	Z_Z3HexenylAcetate	Z_HexylAcetate	Z_Limonene	Z_BenzylAlcohol	Z_Phenylacetaldehyde	Z_PhenylethylAlcohol	Z_BenzylAcetate	Z_1Phenyl12Propanedione	Z_Phenylethylacetate	Z_1Phenyl23Butanedione	Z_Eugenol	Z_MethylEugenol	Z_GeranylAcetone	Z_Benzylbenzoate	Z_ColourCode	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC1A	PC2A	PC3A	PC4A	PC5A	PC6A	PC7A
11DGo002	2011	lowland	Doettingen	3	0.25367600	22	5	63	0.00000000	10.02000000	4.99333300	8.72888900	64.13333300	6.34444400	1.31777800	25.44888900	3.87066900	0.53898300	26.56770700	6.12222200	231.57111100	28.96809700	44.69341900	0.18888900	183.47111100	3.66000000	6.79777800	0.96222200	2.58666700	0.00000000	5	-0.59051400	-0.13667600	0.18421500	-0.66481900	1.32379500	-0.62325800	-0.40802600	-0.62106600	-0.32182900	-0.21048800	-0.60404400	-0.75327100	-0.87058200	-0.14709400	-0.87651900	0.22511100	-0.86669100	-0.47344600	-1.23141500	0.00581600	-0.55573500	-1.06473300	0.67715500	-0.55415400	-0.19187200	0.94358700	-0.32028500	-0.02655800	-0.23535200	-1.03522400	-0.18683100	-0.83348100	0.33877500	-0.53231300	0.07026700	-0.51739000	-0.30086800	-0.79907400	0.41650100	-0.52815100
11DGo003	2011	lowland	Doettingen	3	0.25367600	20	4	37	0.00000000	5.40222200	4.12888900	23.88666700	36.56444400	46.68666700	83.35111100	29.62666700	6.68228000	0.57786600	481.95392200	2.72444400	129.46222200	20.20922100	19.48665500	0.22444400	97.21555600	7.09111100	6.82222200	0.00000000	3.72444400	0.00000000	5	-0.94328900	-0.83524000	-1.43579200	-0.66481900	0.32703400	-0.90651800	1.03053000	-0.99021000	0.34690000	8.84080200	-0.31983100	-0.69416900	-0.85520600	9.11031000	-0.92531300	-0.29545400	-0.95475500	-0.80538000	-1.11910300	-0.45679800	-0.19765900	-1.06437000	-0.62534700	0.42208700	-0.19187200	0.94358700	-1.25074300	6.57020700	-1.15755100	-0.33038100	-1.52795600	-1.35271000	-0.86799700	-1.34466900	6.76008200	-2.02147600	-0.73245100	-1.36017100	-0.45803400	0.52657400
11DGo005	2011	lowland	Doettingen	11	0.93014700	26	6	63	2.11111100	11.30444400	6.42000000	13.77333300	130.56000000	13.41111100	2.00666700	32.17555600	60.64107000	3.47186000	29.89365200	49.26444400	216.76888900	100.14321400	159.46873600	0.61777800	325.49111100	13.68222200	39.87555600	0.16000000	2.87555600	0.02666700	3	0.11503500	0.56188900	0.18421500	-0.12491800	1.60104600	-0.15577000	0.07071900	0.26837900	-0.20468900	-0.13447800	-0.14643200	0.44008500	0.28918100	-0.07948200	-0.25697400	0.14964700	-0.15107300	1.03796900	0.12334600	0.76751100	0.49019900	-0.57440500	-0.40876400	-0.30628000	-0.18273300	-1.64775600	0.68125000	0.05341500	0.27722000	-0.97785900	0.15823300	0.19043600	-0.24322800	0.61493200	-0.01121300	0.18176000	0.23692500	0.11655600	-0.23892400	-1.74553000
11DGo006	2011	lowland	Doettingen	0	0.00000000	27	5	60	0.00000000	18.02444400	6.29555600	9.07555600	106.90000000	14.76222200	2.00000000	29.36666700	8.80951700	1.06901300	20.34995600	15.31777800	332.08222200	63.72337200	81.67152500	0.69777800	408.50000000	29.38000000	79.98000000	0.92444400	2.85333300	0.00000000	5	0.29142300	-0.13667600	-0.00270900	-0.66481900	3.05157700	-0.19654700	-0.37512500	-0.04842500	-0.18229200	-0.13521400	-0.33751900	-0.64945300	-0.66098900	-0.27349300	-0.74446600	0.73753000	-0.51725000	0.01349900	0.37604700	1.21271200	2.12844300	0.02008100	0.62601800	-0.32534700	-0.19187200	0.94358700	1.09616500	0.06179600	-0.24797600	-1.34423600	0.29606600	-0.93918100	0.47683000	0.78254400	0.04613500	-0.06402000	-0.38923600	-0.89742700	0.53174600	-1.11836700
11DGo007	2011	lowland	Doettingen	8	0.67647100	25	6	58	0.46666700	1.58444400	18.23333300	21.50444400	159.50222200	12.81777800	1.96000000	28.93333300	17.62610800	1.96458900	27.20443300	49.48888900	381.18666700	176.53485300	167.40362200	0.56000000	555.38000000	11.06444400	81.82000000	0.23333300	3.60888900	0.11333300	5	-0.06135200	0.56188900	-0.12732500	-0.54547300	-0.49704400	3.71520600	0.80444400	0.65591200	-0.21452400	-0.13962700	-0.36699900	-0.46412200	-0.30684700	-0.13415100	-0.25375100	0.98787100	0.61699300	1.14245900	-0.05916100	2.00047200	0.21700400	0.04735700	-0.30949800	0.32293800	-0.15302900	0.94358700	0.82920700	0.06784200	0.47466400	0.16294500	0.47489500	-0.44179800	-0.39827700	0.77874700	-0.30793700	0.87469500	0.20023600	-0.71914200	-0.53472400	0.31226900
11DGo008	2011	lowland	Doettingen	9	0.76102900	25	4	46	7.56000000	2.34666700	4.75777800	9.67111100	149.15555600	13.27777800	1.08444400	29.45555600	160.76253600	1.35573700	36.79051200	27.84888900	337.03555600	46.11701200	126.62502400	0.47111100	113.86666700	11.86888900	21.29111100	0.01333300	2.14000000	0.00000000	4	-0.06135200	-0.83524000	-0.87502000	1.26859300	-0.33251600	-0.70044400	-0.31860400	0.51737200	-0.20689900	-0.23623300	-0.33147200	2.54471300	-0.54760800	0.06072200	-0.56451300	0.76278300	-0.69427000	0.60546700	-0.33994000	-0.36749300	0.30095700	-0.84989100	-0.60729800	-0.93740500	-0.19187200	-0.35208500	0.36260700	-0.15534800	-0.71891000	-0.68560400	-1.03659200	1.74958000	-0.51903000	0.26106300	-0.06941000	-1.06864300	-0.58073400	1.85247800	-0.37085900	-0.53970200
11DGo009	2011	lowland	Doettingen	2	0.16911800	28	4	65	0.74666700	1.58444400	5.63333300	9.17777800	126.12000000	16.54444400	1.55777800	25.47111100	15.09324000	2.52750600	26.60017500	41.51333300	455.43777800	84.86488600	88.42021600	0.36888900	279.26666700	13.95777800	74.83111100	0.36000000	2.26888900	0.00000000	3	0.46781000	-0.83524000	0.30883100	-0.47386500	-0.49704400	-0.41354300	-0.36542400	0.20892800	-0.15275000	-0.18400700	-0.60253200	-0.51736500	-0.08424900	-0.14643400	-0.36828400	1.36641400	-0.30468600	0.10236900	-0.66283700	0.51959500	0.51895700	-0.05624300	-0.13803700	-0.82681500	-0.19187200	-1.64775600	0.57440600	-0.16046500	-0.01081600	-0.39099900	-0.88211000	-0.45759300	-0.22582700	0.59291700	-0.15940000	-0.74599100	0.03075900	-0.48168100	-0.20787800	-0.94652800
11DGo010	2011	lowland	Doettingen	0	0.00000000	25	5	71	2.24000000	1.63777800	7.31111100	22.06888900	50.85333300	16.42888900	2.18222200	31.08666700	15.51692800	3.02955300	32.90016500	62.43555600	98.48888900	332.55925600	32.86213600	0.28000000	220.17333300	2.57555600	21.48888900	0.29777800	2.74666700	0.09333300	5	-0.06135200	-0.13667600	0.68267800	-0.09195600	-0.48553200	0.13622800	0.85801300	-0.79888300	-0.15466500	-0.11510800	-0.22050800	-0.50845800	0.11427700	-0.01836400	-0.06783000	-0.45336000	2.18571400	-0.62924600	-0.94361600	0.20266100	-0.66890900	-0.84695900	-0.22226300	-0.41687000	-0.15988400	0.94358700	-0.76335900	0.16709400	0.35951800	1.07713600	-0.43123200	-0.16410500	-0.42056000	-0.60502500	0.22090600	-0.23669800	0.31506600	-0.21544900	-0.50282600	1.54037300
11DGo011	2011	lowland	Doettingen	21	1.77573500	18	4	44	0.48000000	2.17777800	4.54444400	14.06888900	81.12444400	15.30222200	1.52888900	34.08888900	12.84258300	0.65108800	25.43423700	33.28888900	110.76000000	56.29563000	74.13969300	0.57555600	112.42444400	9.63111100	37.02000000	0.06666700	2.54888900	0.00000000	5	-1.29606400	-0.83524000	-0.99963600	-0.54206300	-0.36897100	-0.77034900	0.09876900	-0.39355700	-0.17334100	-0.18719500	-0.01626900	-0.56467500	-0.82625200	-0.17013600	-0.48639100	-0.39080000	-0.59193100	-0.08568400	-0.01002500	-0.37522800	0.06741900	-0.61673500	-0.53510400	-0.58656800	-0.19187200	0.94358700	-0.02779400	-0.09781500	-1.22554900	-0.45338900	-0.27522000	-0.75364900	-0.43669000	-0.20111200	0.02320300	-0.55933000	-1.20566700	-0.63733000	-0.38060700	0.20914000
11DGo012	2011	lowland	Doettingen	14	1.18382400	20	4	27	2.73555600	29.74444400	5.97333300	22.96222200	194.67333300	16.23555600	5.85777800	45.10888900	47.34729500	0.12902900	60.33362500	61.59111100	396.93111100	115.09531000	108.15294300	0.75777800	382.81777800	8.13111100	124.39555600	0.65555600	5.68666700	0.44000000	4	-0.94328900	-0.83524000	-2.05887200	0.03477800	5.58137200	-0.30213300	0.94279500	1.12685000	-0.15787000	0.29044100	0.73341600	0.16064000	-1.03269200	0.53932200	-0.07995600	1.06813900	-0.00074000	0.36221900	0.56557300	1.07497000	-0.08912300	0.67847400	0.26203900	2.10572200	-0.04107000	-0.35208500	0.97861700	0.65133100	-1.95124800	-1.08162000	2.46213300	-0.74647400	0.43970500	0.78991500	0.45262400	2.08199300	-2.22644000	-0.76240100	0.51407400	-1.75025400
11DGo013	2011	lowland	Doettingen	24	2.02941200	25	7	53	0.28222200	9.28000000	6.47333300	41.22000000	264.21111100	12.39333300	3.01555600	27.16888900	12.80742300	1.76588400	43.13463600	98.43333300	904.83777800	285.59856000	254.23812200	0.58444400	941.58888900	15.21777800	359.74000000	0.75111100	6.14444400	0.06888900	4	-0.06135200	1.26045400	-0.43886500	-0.59264300	1.16406400	-0.13829300	2.67555700	2.05795200	-0.22156000	-0.02316100	-0.48703300	-0.56541400	-0.38542200	0.18969000	0.44911800	3.65751600	1.71355500	2.28593600	0.01805300	4.07182300	0.65045200	4.16709300	0.39138700	2.49850700	-0.16826200	-0.35208500	2.86963100	0.27013600	0.00545500	-0.03389000	0.74316800	-1.12362500	0.39190700	2.84180300	0.33592200	0.31414300	-0.20091900	-1.11911500	0.24113900	-0.31252100
11DGo014	2011	lowland	Doettingen	16	1.35294100	25	5	49	2.47555600	10.38000000	5.10444400	18.89555600	133.95777800	26.61333300	2.11555600	34.56000000	40.79790600	0.88483600	34.53154500	65.87111100	205.59777800	61.73597400	110.45832500	0.69333300	102.83111100	11.70000000	40.32444400	0.09555600	2.07111100	0.00000000	3	-0.06135200	-0.13667600	-0.68809700	-0.03171500	1.40150200	-0.58684900	0.55684600	0.31387500	0.01415600	-0.12246400	0.01578100	0.02296700	-0.73381900	0.01480000	-0.01849300	0.09269500	-0.53723200	0.39257700	0.36200800	-0.42668000	0.28333200	-0.56775100	-0.49599900	-0.99651300	-0.19187200	-1.64775600	0.30926100	0.34288500	-0.47285100	-0.54437400	-0.30547300	-0.26767200	-0.33564100	0.30168600	0.25504100	-0.13849700	-0.45669300	-0.29359400	-0.23055400	-1.27465100
11DGo015	2011	lowland	Doettingen	26	2.19852900	23	5	55	2.13777800	8.46222200	5.70000000	41.38444400	170.02444400	18.25555600	3.06222200	36.85111100	34.09889500	9.31563900	65.70001000	57.27111100	401.60222200	112.16121600	282.99451100	0.86000000	710.59333300	11.46222200	127.83555600	0.16888900	4.36888900	0.00000000	3	-0.41412700	-0.13667600	-0.31424900	-0.11809900	0.98754400	-0.39169800	2.69116400	0.79680400	-0.12438600	-0.01801200	0.17164400	-0.11785100	2.60001700	0.64841400	-0.14199400	1.09195300	-0.03024000	2.66461400	0.88846900	2.83292600	0.25851700	0.72946600	-0.39673200	0.97503600	-0.19187200	-1.64775600	2.14979000	0.58616900	-0.11756300	-1.87043200	0.89013000	0.30742100	-0.26084100	1.97813800	0.48142400	0.54051500	-0.34998100	0.18662000	-0.45608100	-2.48704600
11DGo016	2011	lowland	Doettingen	9	0.76102900	21	3	40	0.07333300	1.48444400	3.20666700	9.05111100	83.48444400	20.98444400	5.23111100	18.46666700	15.17277500	0.57237200	43.96753200	39.19333300	60.25777800	33.14431400	55.29370900	0.74666700	57.81111100	6.83333300	39.35555600	0.10222200	2.54222200	0.00000000	5	-0.76690200	-1.53380500	-1.24886800	-0.64606500	-0.51862900	-1.20871000	-0.37744500	-0.36195700	-0.07915000	0.22129700	-1.07904000	-0.51569300	-0.85737800	0.20662100	-0.40160000	-0.64826800	-0.82470200	-0.33385600	0.53047600	-0.66813500	-0.22456100	-0.58211400	-0.48697500	-0.59228800	-0.19187200	0.94358700	-0.12085800	0.15766500	-1.43570200	-0.37867900	-0.92601800	-0.81454700	-0.30142700	-0.27521700	0.26079100	-1.08400100	-1.37169700	-0.68430100	-0.17052700	0.27727500
11DGo017	2011	lowland	Doettingen	7	0.59191200	29	3	52	15.42888900	10.59111100	4.05777800	6.54222200	253.40444400	12.95333300	1.55777800	28.22000000	223.40686400	1.36357300	37.29425500	46.86888900	279.54888900	73.81858200	128.96334200	1.39111100	270.90666700	14.47555600	117.47333300	0.39111100	5.17111100	0.30444400	5	0.64419700	-1.53380500	-0.50117300	3.28100200	1.44707100	-0.92981900	-0.61555200	1.91325200	-0.21227700	-0.18400700	-0.41552600	3.86154300	-0.54450900	0.07096200	-0.29137500	0.46970800	-0.41574900	0.63626000	2.56612700	0.47475800	0.57299300	0.57586200	-0.09592300	1.66336300	-0.08752900	0.94358700	1.20808000	-0.47442700	-1.03623400	-0.75900000	0.38632600	3.08124200	0.08233000	0.97884600	-0.41613100	0.03466000	-0.97522600	3.36677400	0.29596400	-0.38466700
11DGo018	2011	lowland	Doettingen	1	0.08455900	21	3	36	18.85777800	14.15555600	5.54888900	10.08444400	52.54000000	21.77777800	1.73111100	30.71333300	102.82769100	1.17594600	38.86380900	6.65555600	121.40444400	9.81338100	29.92971200	0.32666700	96.08888900	9.16666700	54.18666700	0.14444400	3.83333300	0.00000000	5	-0.76690200	-1.53380500	-1.49810000	4.15791400	2.21646600	-0.44121400	-0.27937600	-0.77629900	-0.06600000	-0.16488200	-0.24590600	1.32687900	-0.61870400	0.10286900	-0.86886000	-0.33653400	-1.05927800	-0.66786100	-0.79620700	-0.46284000	0.01894900	-0.36226500	-0.42982100	0.51551700	-0.19187200	0.94358700	-0.52179700	-0.02737800	-1.57892600	-0.97225100	0.48465900	2.38643900	-0.01739700	-0.68540300	-0.12202800	0.29879200	-1.67253000	2.46994500	0.08148200	-0.40065500
11DGo019	2011	lowland	Doettingen	16	1.35294100	30	7	58	0.48000000	1.46666700	6.14000000	35.88666700	197.36222200	14.23333300	2.55777800	26.56444400	14.24842300	0.55554700	27.39107600	25.78666700	627.87555600	119.70917100	109.46154300	0.65111100	298.82444400	42.84888900	104.86222200	0.08888900	2.14222200	0.00000000	4	0.82058500	1.26045400	-0.12732500	-0.54206300	-0.52246700	-0.24752000	2.16939500	1.16285300	-0.19106000	-0.07367000	-0.52815300	-0.53512300	-0.86403200	-0.13035600	-0.59412700	2.24552500	0.04565000	0.37945100	0.22863800	0.62449000	3.53407700	0.38892200	-0.50502300	-0.93549800	-0.19187200	-0.35208500	1.78000700	0.46472100	0.57257600	-0.57934500	-1.31800900	-0.85678400	-0.63420900	1.65358700	0.49556900	-1.36659400	0.58099700	-0.74346700	-0.50220100	-0.59787300
11DGo020	2011	lowland	Doettingen	13	1.09926500	25	5	45	0.00000000	11.19111100	8.08888900	12.34666700	106.45111100	8.85333300	1.60000000	20.57333300	9.76867900	2.08637000	32.97287800	28.36888900	314.60888900	123.79097900	68.64243800	0.44444400	325.18222200	9.08000000	139.54000000	2.73111100	2.37111100	0.00000000	4	-0.06135200	-0.13667600	-0.93732800	-0.66481900	1.57658200	0.39108900	-0.06467900	-0.05443600	-0.28024100	-0.17934800	-0.93572500	-0.62929100	-0.25869000	-0.01688600	-0.55704500	0.64844900	0.08668900	-0.15807400	-0.42417400	0.76585400	0.00990400	0.90296700	3.07159200	-0.73910600	-0.19187200	-0.35208500	0.36682000	0.08650200	-0.37487200	-0.34527300	-0.48162100	-0.65459200	1.89177400	0.38256900	-0.08589000	-0.29020700	-0.51807400	-0.85139200	1.84699300	-0.67535500
11DGo021	2011	lowland	Doettingen	38	3.21323500	28	5	78	4.51555600	9.06222200	8.23111100	12.09777800	251.38000000	16.18666700	1.17777800	51.07111100	88.10610800	4.39590200	62.23369300	115.15777800	644.35555600	300.86808700	114.71891000	0.74888900	379.42222200	13.37777800	75.34444400	0.34444400	3.58444400	0.08666700	4	0.46781000	-0.13667600	1.11883400	0.49000000	1.11705600	0.43769300	-0.08830000	1.88614500	-0.15868000	-0.22593500	1.13902300	1.01742000	0.65458000	0.57794800	0.68929000	2.32954200	1.86708000	0.44868200	0.53749500	1.05675900	0.45842700	-0.04863400	-0.15909300	0.30196400	-0.16216900	-0.35208500	0.98683400	-0.07416500	0.40644800	0.82972400	0.61549200	0.75801900	-0.51448100	1.09374900	-0.12370200	0.79078100	0.39325900	0.71592300	-0.54548400	0.35661000
11DGo022	2011	lowland	Doettingen	17	1.43750000	19	3	38	3.14000000	1.05111100	3.98444400	17.14888900	52.26222200	17.53777800	1.75777800	25.16666700	23.61466000	0.53446000	16.80538500	9.15333300	97.46888900	13.66402600	48.65846400	0.24222200	51.26444400	7.03555600	25.68666700	0.02444400	3.77777800	0.18888900	5	-1.11967600	-1.53380500	-1.37348400	0.13821200	-0.61216500	-0.95384900	0.39107800	-0.78001900	-0.13628400	-0.16194000	-0.62324300	-0.33823800	-0.87237000	-0.34555000	-0.83299100	-0.45856000	-1.02056300	-0.42123200	-1.06294800	-0.70324700	-0.20345700	-0.78473400	-0.59225800	0.46784900	-0.12713400	0.94358700	-0.41365800	-0.13045900	-1.53742800	-0.80719400	-0.09133600	-0.37582800	-0.39333200	-0.60236300	-0.00823200	-0.49802400	-1.56587000	-0.20571700	-0.29003800	-0.04428900
11DGo023	2011	lowland	Doettingen	6	0.50735300	25	5	68	3.97777800	1.95777800	4.52222200	26.95777800	313.57777800	8.95333300	2.61555600	24.20888900	53.88435100	3.59455400	32.76154400	82.10444400	818.27111100	303.94839500	182.60836600	0.60888900	652.51111100	35.19555600	174.06222200	0.56888900	1.88444400	0.02888900	3	-0.06135200	-0.13667600	0.49575500	0.35246700	-0.41645900	-0.77763100	1.32199500	2.71896600	-0.27858300	-0.06729500	-0.68840000	0.29805400	0.33769900	-0.02118200	0.21462600	3.21618700	1.89805100	1.34268200	0.09526800	2.52141400	2.73536300	1.41470600	0.14472400	-1.15667800	-0.18197100	-1.64775600	2.63339800	0.09876200	-0.04205900	0.33025400	-1.72585900	0.24663200	-0.23519600	2.73975600	0.14954000	-1.51964300	0.00982200	0.26179600	-0.26389700	-0.23912500
11DGo024	2011	lowland	Doettingen	7	0.59191200	24	4	63	0.60000000	3.52444400	5.38444400	13.21111100	193.37111100	20.06666700	1.88888900	20.18222200	38.91006400	4.21684700	30.44561100	133.60000000	228.66444400	95.90139000	243.48917900	0.61333300	243.96888900	7.46666700	35.18888900	0.08444400	2.30444400	0.00000000	4	-0.23773900	-0.83524000	0.18421500	-0.51137400	-0.07828900	-0.49509900	0.01736100	1.10941300	-0.09436400	-0.14747300	-0.96233200	-0.01671700	0.58377600	-0.06826200	0.95413000	0.21029200	-0.19372200	2.14438900	0.10930700	0.33028300	-0.15846500	-0.64387800	-0.51103900	-0.79630700	-0.19187200	-0.35208500	0.89568900	-0.02554200	-0.29084700	-0.27580700	-0.82017700	-0.11678400	-0.40594600	0.86211700	-0.04731900	-0.70967500	-0.30630100	-0.15201600	-0.35238100	-0.38978200
11DGo025	2011	lowland	Doettingen	9	0.76102900	30	6	77	0.26000000	7.28444400	2.89555600	22.11777800	242.33777800	20.17333300	3.11333300	22.22000000	16.63881300	0.95888200	25.46767800	23.13111100	458.16222200	60.91049100	177.93804000	1.63111100	353.78000000	55.52222200	77.90888900	0.28222200	3.80666700	0.16888900	3	0.82058500	0.56188900	1.05652600	-0.59832600	0.73331700	-1.31065400	0.86265200	1.76507100	-0.09259600	-0.01237200	-0.82370300	-0.48487500	-0.70453900	-0.16945700	-0.63226200	1.38030300	-0.54553200	1.28118100	3.32423100	0.91923200	4.85668500	-0.01062000	-0.24332000	0.49263600	-0.13398800	-1.64775600	2.81660000	0.07055000	0.29832300	-1.61099200	-0.46942000	-0.96735600	-0.36824000	2.49929500	0.17690200	-0.87517800	0.37483100	-0.66677600	-0.10821100	-2.32811900
11DGo026	2011	lowland	Doettingen	10	0.84558800	22	5	75	0.54444400	11.67333300	7.82666700	39.27333300	252.58000000	13.75555600	2.66222200	36.45111100	16.14736500	0.63055500	32.72343700	178.88000000	691.91333300	261.50815100	2.68235200	0.82888900	13.80222200	40.04888900	93.04888900	0.09111100	5.72888900	0.02888900	5	-0.59051400	-0.13667600	0.93191000	-0.52558100	1.68067100	0.30516500	2.49080800	1.90221300	-0.19897900	-0.06214600	0.14443200	-0.49520600	-0.83437100	-0.02195600	1.60437500	2.57199800	1.47134300	-1.02666700	0.79019700	-0.90416800	3.24186400	0.21380800	-0.50201500	2.14195000	-0.18197100	0.94358700	0.98751400	0.43888800	-0.45554000	1.43572600	1.03766800	-1.19801800	-0.86087200	1.12472700	0.35360000	1.09164300	-0.60369600	-1.01380500	-0.66149000	1.13538100
11DGo027	2011	lowland	Doettingen	24	2.02941200	23	5	51	0.30222200	2.89777800	3.96444400	6.11111100	60.98000000	11.07111100	1.62000000	18.97333300	18.91069200	0.59402200	12.70349000	5.69555600	72.36222200	15.22488200	57.17307100	0.52000000	126.62444400	10.93333300	19.86222200	0.00000000	1.85777800	0.00000000	5	-0.41412700	-0.13667600	-0.56348100	-0.58752800	-0.21355700	-0.96040200	-0.65646700	-0.66328900	-0.24347800	-0.17714200	-1.04457200	-0.43711900	-0.84881700	-0.42893600	-0.88264600	-0.58655800	-1.00487000	-0.30910800	-0.18551200	-0.29906900	0.20332100	-0.87107200	-0.62534700	-1.17955800	-0.19187200	0.94358700	-0.10826600	-0.18709100	-0.45807900	-0.86915000	-1.03100100	-0.61226100	-0.33501100	-0.33162300	-0.05218400	-1.24127300	-0.40992100	-0.50660800	-0.24254300	-0.16598700
11DGo028	2011	lowland	Doettingen	18	1.52205900	22	4	61	0.21777800	2.89555600	5.45777800	15.42222200	134.54222200	9.51777800	1.74888900	41.05111100	14.27844100	1.05346900	20.60814600	23.38888900	597.36888900	94.03040300	129.72932000	0.40888900	548.53111100	26.92888900	119.21555600	0.12000000	1.91555600	0.00000000	4	-0.59051400	-0.83524000	0.05959900	-0.60912400	-0.21403700	-0.47106900	0.22720800	0.32170100	-0.26922700	-0.16292000	0.45736800	-0.53449200	-0.66713600	-0.26824400	-0.62856100	2.08999800	-0.21253300	0.64634600	-0.53648600	1.96373900	1.87264100	0.60168800	-0.46291000	-1.12998400	-0.19187200	-0.35208500	1.55514100	-0.17767500	-0.61995700	-0.79951900	-0.57498600	-0.75841800	-0.45647900	1.36835400	-0.01994900	-0.91485700	-0.58790500	-0.67737800	-0.49333400	-0.63183300
11DGo029	2011	lowland	Doettingen	3	0.25367600	28	4	50	0.18444400	5.28888900	2.30000000	9.43333300	42.89333300	8.31555600	3.20666700	22.97777800	11.78606200	0.30830900	22.84320000	58.42666700	86.20666700	163.83818400	1.14241400	0.17555600	9.13333300	8.54888900	39.63111100	0.00000000	2.18000000	0.00000000	4	0.46781000	-0.83524000	-0.62578900	-0.61764900	0.30257100	-1.50580500	-0.34117000	-0.90546700	-0.28915500	-0.00207400	-0.77215200	-0.58688400	-0.96179800	-0.22280900	-0.12539900	-0.51597700	0.48933700	-1.04694600	-1.27353200	-0.92920800	-0.04552300	-0.57802900	-0.62534700	-0.90308400	-0.19187200	-0.35208500	-0.77707700	0.02266200	-0.50437700	0.38595700	-0.96504700	-0.87172600	-0.36758800	-0.68661000	0.14773200	-0.86118700	-0.42464900	-0.80942600	-0.26759200	0.37293300
11DGo030	2011	lowland	Doettingen	4	0.33823500	20	5	72	0.00000000	5.49111100	5.82000000	9.82888900	96.24444400	5.89555600	1.50444400	25.17555600	6.07676600	0.94093000	17.00427700	29.88000000	173.47111100	80.63406300	75.11237300	0.43777800	223.12222200	5.68222200	45.88888900	0.12444400	3.26222200	0.18444400	4	-0.94328900	-0.13667600	0.74498600	-0.66481900	0.34622100	-0.35237700	-0.30363000	-0.19110200	-0.32927000	-0.18989200	-0.62263800	-0.70689800	-0.71163800	-0.34150600	-0.53534500	-0.07109100	-0.34722400	-0.07287500	-0.44523300	0.21847600	-0.34469300	-0.48526700	-0.45689400	0.02548900	-0.12865700	-0.35208500	-0.04153000	-0.22458500	-0.19068700	-0.49265900	-0.04093200	-0.79412400	-0.29058000	-0.11660500	-0.14949300	-0.18728600	-0.20579300	-0.75204700	-0.27292500	-0.56266400
11DGo031	2011	lowland	Doettingen	5	0.42279400	20	3	61	9.58888900	0.96888900	2.28666700	16.65333300	44.30444400	3.90888900	0.68444400	12.30444400	191.08528200	0.27401300	8.89454700	15.50666700	42.56444400	28.92129200	54.22992000	0.30000000	95.89777800	4.98444400	27.22888900	0.00666700	2.08666700	0.00000000	3	-0.94328900	-1.53380500	0.05959900	1.78746600	-0.62991300	-1.51017400	0.34404700	-0.88657200	-0.36220200	-0.28036800	-1.49825300	3.18212000	-0.97536000	-0.50636700	-0.74175400	-0.73847100	-0.86716100	-0.34786500	-0.88044100	-0.46386500	-0.41751400	-0.76187300	-0.61632200	-0.98316600	-0.19187200	-1.64775600	-0.50571800	-0.16566500	-0.94224300	-0.65272600	-1.73291600	2.32646000	-0.33464000	-0.43236300	0.02516900	-1.67761400	-0.74036200	2.46163000	-0.20501200	-0.88573800
